image,dice,iou,contains_tumor,tumor_pixels,prediction_has_tumor
patient94_slice059.png,0.0,0.0,0,0,1
patient94_slice060.png,0.0,0.0,0,0,1
patient94_slice061.png,0.0,0.0,0,0,1
patient94_slice062.png,0.0,0.0,0,0,1
patient94_slice063.png,0.0,0.0,0,0,1
patient94_slice064.png,0.0,0.0,0,0,1
patient94_slice065.png,0.0,0.0,0,0,1
patient94_slice066.png,0.0,0.0,0,0,1
patient94_slice067.png,0.0,0.0,0,0,1
patient94_slice068.png,0.0,0.0,0,0,1
patient94_slice069.png,0.0,0.0,0,0,1
patient94_slice070.png,0.0,0.0,0,0,1
patient94_slice071.png,0.178947,0.098266,1,17,1
patient94_slice072.png,0.129032,0.068966,1,24,1
patient94_slice073.png,0.289474,0.169231,1,33,1
patient94_slice074.png,0.408889,0.256983,1,48,1
patient94_slice075.png,0.405172,0.254054,1,48,1
patient94_slice076.png,0.562092,0.390909,1,44,1
patient94_slice077.png,0.510204,0.342466,1,25,1
patient94_slice078.png,0.0,0.0,0,0,1
patient94_slice079.png,0.0,0.0,0,0,1
patient94_slice080.png,0.0,0.0,0,0,1
patient94_slice081.png,0.0,0.0,0,0,0
patient94_slice082.png,0.0,0.0,0,0,0
patient94_slice083.png,0.0,0.0,0,0,1
patient94_slice084.png,0.0,0.0,0,0,0
patient94_slice085.png,0.0,0.0,0,0,0
patient94_slice086.png,0.0,0.0,0,0,0
patient94_slice087.png,0.0,0.0,0,0,0
patient94_slice088.png,0.0,0.0,0,0,0
patient94_slice089.png,0.0,0.0,0,0,0
patient94_slice090.png,0.0,0.0,0,0,0
patient94_slice091.png,0.0,0.0,0,0,0
patient94_slice092.png,0.0,0.0,0,0,0
patient94_slice093.png,0.0,0.0,0,0,0
patient94_slice094.png,0.0,0.0,0,0,0
patient94_slice095.png,0.0,0.0,0,0,0
patient94_slice096.png,0.0,0.0,0,0,0
patient94_slice097.png,0.0,0.0,0,0,0
patient94_slice098.png,0.0,0.0,0,0,0
patient94_slice099.png,0.0,0.0,0,0,0
patient94_slice100.png,0.0,0.0,0,0,0
patient94_slice101.png,0.0,0.0,0,0,0
patient94_slice102.png,0.0,0.0,0,0,0
patient94_slice103.png,0.0,0.0,0,0,0
patient94_slice104.png,0.0,0.0,0,0,0
patient94_slice105.png,0.0,0.0,0,0,0
patient94_slice106.png,0.0,0.0,0,0,0
patient94_slice107.png,0.0,0.0,0,0,0
patient94_slice108.png,0.0,0.0,0,0,0
patient94_slice109.png,0.0,0.0,0,0,0
patient94_slice110.png,0.0,0.0,0,0,0
patient94_slice111.png,0.0,0.0,0,0,0
patient94_slice112.png,0.0,0.0,0,0,0
patient94_slice113.png,0.0,0.0,0,0,0
patient94_slice114.png,0.0,0.0,0,0,0
patient94_slice115.png,0.0,0.0,0,0,0
patient94_slice116.png,0.0,0.0,0,0,0
patient94_slice117.png,0.0,0.0,0,0,0
patient94_slice118.png,0.0,0.0,0,0,0
patient94_slice119.png,0.0,0.0,0,0,0
patient95_slice000.png,0.0,0.0,0,0,0
patient95_slice001.png,0.0,0.0,0,0,0
patient95_slice002.png,0.0,0.0,0,0,0
patient95_slice003.png,0.0,0.0,0,0,0
patient95_slice004.png,0.0,0.0,0,0,0
patient95_slice005.png,0.0,0.0,0,0,0
patient95_slice006.png,0.0,0.0,0,0,0
patient95_slice007.png,0.0,0.0,0,0,0
patient95_slice008.png,0.0,0.0,0,0,0
patient95_slice009.png,0.0,0.0,0,0,0
patient95_slice010.png,0.0,0.0,0,0,0
patient95_slice011.png,0.0,0.0,0,0,0
patient95_slice012.png,0.0,0.0,0,0,0
patient95_slice013.png,0.0,0.0,0,0,0
patient95_slice014.png,0.0,0.0,0,0,0
patient95_slice015.png,0.0,0.0,0,0,0
patient95_slice016.png,0.0,0.0,0,0,0
patient95_slice017.png,0.0,0.0,0,0,0
patient95_slice018.png,0.0,0.0,0,0,0
patient95_slice019.png,0.0,0.0,0,0,0
patient95_slice020.png,0.0,0.0,0,0,0
patient95_slice021.png,0.0,0.0,0,0,0
patient95_slice022.png,0.0,0.0,0,0,0
patient95_slice023.png,0.0,0.0,0,0,0
patient95_slice024.png,0.0,0.0,0,0,0
patient95_slice025.png,0.0,0.0,0,0,0
patient95_slice026.png,0.0,0.0,0,0,0
patient95_slice027.png,0.0,0.0,0,0,0
patient95_slice028.png,0.0,0.0,0,0,0
patient95_slice029.png,0.0,0.0,0,0,0
patient95_slice030.png,0.0,0.0,0,0,0
patient95_slice031.png,0.0,0.0,0,0,0
patient95_slice032.png,0.0,0.0,0,0,0
patient95_slice033.png,0.0,0.0,0,0,0
patient95_slice034.png,0.0,0.0,0,0,0
patient95_slice035.png,0.0,0.0,0,0,0
patient95_slice036.png,0.0,0.0,0,0,0
patient95_slice037.png,0.0,0.0,0,0,0
patient95_slice038.png,0.0,0.0,0,0,0
patient95_slice039.png,0.0,0.0,0,0,0
patient95_slice040.png,0.0,0.0,0,0,0
patient95_slice041.png,0.0,0.0,0,0,0
patient95_slice042.png,0.0,0.0,0,0,0
patient95_slice043.png,0.0,0.0,0,0,1
patient95_slice044.png,0.0,0.0,0,0,1
patient95_slice045.png,0.0,0.0,0,0,1
patient95_slice046.png,0.0,0.0,0,0,1
patient95_slice047.png,0.0,0.0,0,0,1
patient95_slice048.png,0.0,0.0,0,0,1
patient95_slice049.png,0.0,0.0,0,0,1
patient95_slice050.png,0.0,0.0,0,0,1
patient95_slice051.png,0.0,0.0,0,0,1
patient95_slice052.png,0.0,0.0,0,0,1
patient95_slice053.png,0.0,0.0,0,0,1
patient95_slice054.png,0.024032,0.012162,1,26,1
patient95_slice055.png,0.113744,0.060302,1,89,1
patient95_slice056.png,0.09375,0.04918,1,60,1
patient95_slice057.png,0.152733,0.082681,1,100,1
patient95_slice058.png,0.131737,0.070513,1,90,1
patient95_slice059.png,0.140478,0.075545,1,98,1
patient95_slice060.png,0.194543,0.107753,1,85,1
patient95_slice061.png,0.602273,0.430894,1,112,1
patient95_slice062.png,0.869841,0.769663,1,137,1
patient95_slice063.png,0.917098,0.84689,1,180,1
patient95_slice064.png,0.942529,0.891304,1,210,1
patient95_slice065.png,0.944681,0.895161,1,228,1
patient95_slice066.png,0.709774,0.550117,1,249,1
patient95_slice067.png,0.470968,0.308017,1,233,1
patient95_slice068.png,0.339394,0.20438,1,221,1
patient95_slice069.png,0.633898,0.46402,1,194,1
patient95_slice070.png,0.926027,0.862245,1,176,1
patient95_slice071.png,0.804124,0.672414,1,120,1
patient95_slice072.png,0.658009,0.490323,1,91,1
patient95_slice073.png,0.183673,0.101124,1,28,1
patient95_slice074.png,0.0,0.0,0,0,1
patient95_slice075.png,0.0,0.0,0,0,1
patient95_slice076.png,0.0,0.0,0,0,0
patient95_slice077.png,0.0,0.0,0,0,0
patient95_slice078.png,0.0,0.0,0,0,0
patient95_slice079.png,0.0,0.0,0,0,0
patient95_slice080.png,0.0,0.0,0,0,0
patient95_slice081.png,0.0,0.0,0,0,0
patient95_slice082.png,0.0,0.0,0,0,0
patient95_slice083.png,0.0,0.0,0,0,0
patient95_slice084.png,0.0,0.0,0,0,0
patient95_slice085.png,0.0,0.0,0,0,0
patient95_slice086.png,0.0,0.0,0,0,0
patient95_slice087.png,0.0,0.0,0,0,0
patient95_slice088.png,0.0,0.0,0,0,0
patient95_slice089.png,0.0,0.0,0,0,0
patient95_slice090.png,0.0,0.0,0,0,0
patient95_slice091.png,0.0,0.0,0,0,0
patient95_slice092.png,0.0,0.0,0,0,0
patient95_slice093.png,0.0,0.0,0,0,0
patient95_slice094.png,0.0,0.0,0,0,0
patient95_slice095.png,0.0,0.0,0,0,0
patient95_slice096.png,0.0,0.0,0,0,0
patient95_slice097.png,0.0,0.0,0,0,0
patient95_slice098.png,0.0,0.0,0,0,0
patient95_slice099.png,0.0,0.0,0,0,0
patient95_slice100.png,0.0,0.0,0,0,0
patient95_slice101.png,0.0,0.0,0,0,0
patient95_slice102.png,0.0,0.0,0,0,0
patient95_slice103.png,0.0,0.0,0,0,0
patient95_slice104.png,0.0,0.0,0,0,0
patient95_slice105.png,0.0,0.0,0,0,0
patient95_slice106.png,0.0,0.0,0,0,0
patient95_slice107.png,0.0,0.0,0,0,0
patient95_slice108.png,0.0,0.0,0,0,0
patient95_slice109.png,0.0,0.0,0,0,0
patient95_slice110.png,0.0,0.0,0,0,0
patient95_slice111.png,0.0,0.0,0,0,0
patient95_slice112.png,0.0,0.0,0,0,0
patient95_slice113.png,0.0,0.0,0,0,0
patient95_slice114.png,0.0,0.0,0,0,0
patient95_slice115.png,0.0,0.0,0,0,0
patient95_slice116.png,0.0,0.0,0,0,0
patient95_slice117.png,0.0,0.0,0,0,0
patient95_slice118.png,0.0,0.0,0,0,0
patient95_slice119.png,0.0,0.0,0,0,0
patient96_slice000.png,0.0,0.0,0,0,0
patient96_slice001.png,0.0,0.0,0,0,0
patient96_slice002.png,0.0,0.0,0,0,0
patient96_slice003.png,0.0,0.0,0,0,0
patient96_slice004.png,0.0,0.0,0,0,0
patient96_slice005.png,0.0,0.0,0,0,0
patient96_slice006.png,0.0,0.0,0,0,0
patient96_slice007.png,0.0,0.0,0,0,0
patient96_slice008.png,0.0,0.0,0,0,0
patient96_slice009.png,0.0,0.0,0,0,0
patient96_slice010.png,0.0,0.0,0,0,0
patient96_slice011.png,0.0,0.0,0,0,0
patient96_slice012.png,0.0,0.0,0,0,0
patient96_slice013.png,0.0,0.0,0,0,0
patient96_slice014.png,0.0,0.0,0,0,0
patient96_slice015.png,0.0,0.0,0,0,0
patient96_slice016.png,0.0,0.0,0,0,0
patient96_slice017.png,0.0,0.0,0,0,0
patient96_slice018.png,0.0,0.0,0,0,0
patient96_slice019.png,0.0,0.0,0,0,0
patient96_slice020.png,0.0,0.0,0,0,0
patient96_slice021.png,0.0,0.0,0,0,0
patient96_slice022.png,0.0,0.0,0,0,0
patient96_slice023.png,0.0,0.0,0,0,0
patient96_slice024.png,0.0,0.0,0,0,0
patient96_slice025.png,0.0,0.0,0,0,0
patient96_slice026.png,0.0,0.0,0,0,0
patient96_slice027.png,0.0,0.0,0,0,0
patient96_slice028.png,0.0,0.0,0,0,0
patient96_slice029.png,0.0,0.0,0,0,0
patient96_slice030.png,0.0,0.0,0,0,0
patient96_slice031.png,0.0,0.0,0,0,0
patient96_slice032.png,0.0,0.0,0,0,0
patient96_slice033.png,0.0,0.0,0,0,0
patient96_slice034.png,0.0,0.0,0,0,0
patient96_slice035.png,0.0,0.0,1,10,1
patient96_slice036.png,0.486188,0.321168,1,45,1
patient96_slice037.png,0.91129,0.837037,1,117,1
patient96_slice038.png,0.932203,0.873016,1,173,1
patient96_slice039.png,0.906725,0.829365,1,215,1
patient96_slice040.png,0.916923,0.846591,1,311,1
patient96_slice041.png,0.931174,0.871212,1,364,1
patient96_slice042.png,0.925373,0.861111,1,384,1
patient96_slice043.png,0.921225,0.853955,1,439,1
patient96_slice044.png,0.793103,0.657143,1,505,1
patient96_slice045.png,0.761833,0.615291,1,543,1
patient96_slice046.png,0.595171,0.423661,1,559,1
patient96_slice047.png,0.604246,0.432917,1,559,1
patient96_slice048.png,0.55352,0.382667,1,577,1
patient96_slice049.png,0.529144,0.359752,1,585,1
patient96_slice050.png,0.629236,0.459041,1,625,1
patient96_slice051.png,0.601124,0.429719,1,648,1
patient96_slice052.png,0.676561,0.511214,1,671,1
patient96_slice053.png,0.683899,0.51964,1,640,1
patient96_slice054.png,0.653369,0.485188,1,609,1
patient96_slice055.png,0.668849,0.502459,1,616,1
patient96_slice056.png,0.616183,0.445277,1,603,1
patient96_slice057.png,0.686084,0.522167,1,545,1
patient96_slice058.png,0.48706,0.32193,1,371,1
patient96_slice059.png,0.389134,0.241568,1,268,1
patient96_slice060.png,0.417036,0.263453,1,236,1
patient96_slice061.png,0.34103,0.205567,1,192,1
patient96_slice062.png,0.34106,0.205589,1,210,1
patient96_slice063.png,0.309392,0.183007,1,200,1
patient96_slice064.png,0.370443,0.227328,1,240,1
patient96_slice065.png,0.53303,0.363354,1,269,1
patient96_slice066.png,0.645445,0.476499,1,313,1
patient96_slice067.png,0.774272,0.631683,1,334,1
patient96_slice068.png,0.867863,0.766571,1,294,1
patient96_slice069.png,0.880829,0.787037,1,278,1
patient96_slice070.png,0.826471,0.704261,1,309,1
patient96_slice071.png,0.718367,0.56051,1,269,1
patient96_slice072.png,0.552984,0.382155,1,240,1
patient96_slice073.png,0.707921,0.547893,1,152,1
patient96_slice074.png,0.786026,0.647482,1,91,1
patient96_slice075.png,0.710059,0.550459,1,60,1
patient96_slice076.png,0.642857,0.473684,1,45,1
patient96_slice077.png,0.490196,0.324675,1,25,1
patient96_slice078.png,0.0,0.0,0,0,1
patient96_slice079.png,0.0,0.0,0,0,0
patient96_slice080.png,0.0,0.0,0,0,1
patient96_slice081.png,0.0,0.0,0,0,1
patient96_slice082.png,0.0,0.0,0,0,1
patient96_slice083.png,0.0,0.0,0,0,0
patient96_slice084.png,0.0,0.0,0,0,0
patient96_slice085.png,0.0,0.0,0,0,0
patient96_slice086.png,0.0,0.0,0,0,0
patient96_slice087.png,0.0,0.0,0,0,0
patient96_slice088.png,0.0,0.0,0,0,0
patient96_slice089.png,0.0,0.0,0,0,0
patient96_slice090.png,0.0,0.0,0,0,0
patient96_slice091.png,0.0,0.0,0,0,0
patient96_slice092.png,0.0,0.0,0,0,0
patient96_slice093.png,0.0,0.0,0,0,0
patient96_slice094.png,0.0,0.0,0,0,0
patient96_slice095.png,0.0,0.0,0,0,0
patient96_slice096.png,0.0,0.0,0,0,0
patient96_slice097.png,0.0,0.0,0,0,0
patient96_slice098.png,0.0,0.0,0,0,0
patient96_slice099.png,0.0,0.0,0,0,0
patient96_slice100.png,0.0,0.0,0,0,0
patient96_slice101.png,0.0,0.0,0,0,0
patient96_slice102.png,0.0,0.0,0,0,0
patient96_slice103.png,0.0,0.0,0,0,0
patient96_slice104.png,0.0,0.0,0,0,0
patient96_slice105.png,0.0,0.0,0,0,0
patient96_slice106.png,0.0,0.0,0,0,0
patient96_slice107.png,0.0,0.0,0,0,0
patient96_slice108.png,0.0,0.0,0,0,0
patient96_slice109.png,0.0,0.0,0,0,0
patient96_slice110.png,0.0,0.0,0,0,0
patient96_slice111.png,0.0,0.0,0,0,0
patient96_slice112.png,0.0,0.0,0,0,0
patient96_slice113.png,0.0,0.0,0,0,0
patient96_slice114.png,0.0,0.0,0,0,0
patient96_slice115.png,0.0,0.0,0,0,0
patient96_slice116.png,0.0,0.0,0,0,0
patient96_slice117.png,0.0,0.0,0,0,0
patient96_slice118.png,0.0,0.0,0,0,0
patient96_slice119.png,0.0,0.0,0,0,0
patient97_slice000.png,0.0,0.0,0,0,0
patient97_slice001.png,0.0,0.0,0,0,0
patient97_slice002.png,0.0,0.0,0,0,0
patient97_slice003.png,0.0,0.0,0,0,0
patient97_slice004.png,0.0,0.0,0,0,0
patient97_slice005.png,0.0,0.0,0,0,0
patient97_slice006.png,0.0,0.0,0,0,0
patient97_slice007.png,0.0,0.0,0,0,0
patient97_slice008.png,0.0,0.0,0,0,0
patient97_slice009.png,0.0,0.0,0,0,0
patient97_slice010.png,0.0,0.0,0,0,0
patient97_slice011.png,0.0,0.0,0,0,0
patient97_slice012.png,0.0,0.0,0,0,0
patient97_slice013.png,0.0,0.0,0,0,0
patient97_slice014.png,0.0,0.0,0,0,0
patient97_slice015.png,0.0,0.0,0,0,0
patient97_slice016.png,0.0,0.0,0,0,0
patient97_slice017.png,0.0,0.0,0,0,0
patient97_slice018.png,0.0,0.0,0,0,0
patient97_slice019.png,0.0,0.0,0,0,0
patient97_slice020.png,0.0,0.0,0,0,0
patient97_slice021.png,0.0,0.0,0,0,0
patient97_slice022.png,0.0,0.0,0,0,0
patient97_slice023.png,0.0,0.0,0,0,0
patient97_slice024.png,0.0,0.0,0,0,0
patient97_slice025.png,0.0,0.0,0,0,0
patient97_slice026.png,0.0,0.0,0,0,0
patient97_slice027.png,0.0,0.0,0,0,0
patient97_slice028.png,0.0,0.0,0,0,0
patient97_slice029.png,0.0,0.0,0,0,0
patient97_slice030.png,0.0,0.0,0,0,0
patient97_slice031.png,0.0,0.0,0,0,0
patient97_slice032.png,0.0,0.0,0,0,0
patient97_slice033.png,0.0,0.0,0,0,0
patient97_slice034.png,0.0,0.0,0,0,0
patient97_slice035.png,0.0,0.0,0,0,0
patient97_slice036.png,0.0,0.0,0,0,0
patient97_slice037.png,0.0,0.0,0,0,0
patient97_slice038.png,0.0,0.0,0,0,1
patient97_slice039.png,0.0,0.0,0,0,0
patient97_slice040.png,0.0,0.0,0,0,0
patient97_slice041.png,0.0,0.0,0,0,0
patient97_slice042.png,0.0,0.0,0,0,0
patient97_slice043.png,0.0,0.0,0,0,0
patient97_slice044.png,0.0,0.0,0,0,0
patient97_slice045.png,0.0,0.0,0,0,1
patient97_slice046.png,0.0,0.0,0,0,1
patient97_slice047.png,0.0,0.0,0,0,1
patient97_slice048.png,0.0,0.0,0,0,1
patient97_slice049.png,0.0,0.0,0,0,0
patient97_slice050.png,0.0,0.0,0,0,0
patient97_slice051.png,0.521739,0.352941,1,13,1
patient97_slice052.png,0.595745,0.424242,1,31,1
patient97_slice053.png,0.524138,0.35514,1,40,1
patient97_slice054.png,0.731118,0.57619,1,157,1
patient97_slice055.png,0.69191,0.528947,1,209,1
patient97_slice056.png,0.732316,0.577681,1,286,1
patient97_slice057.png,0.825352,0.702638,1,305,1
patient97_slice058.png,0.84058,0.725,1,309,1
patient97_slice059.png,0.699223,0.537543,1,317,1
patient97_slice060.png,0.696088,0.533846,1,350,1
patient97_slice061.png,0.767347,0.622517,1,377,1
patient97_slice062.png,0.682184,0.517663,1,390,1
patient97_slice063.png,0.653061,0.484848,1,344,1
patient97_slice064.png,0.495627,0.329457,1,266,1
patient97_slice065.png,0.297214,0.174545,1,167,1
patient97_slice066.png,0.263514,0.151751,1,134,1
patient97_slice067.png,0.222222,0.125,1,51,1
patient97_slice068.png,0.178082,0.097744,1,36,1
patient97_slice069.png,0.517647,0.349206,1,26,1
patient97_slice070.png,0.0,0.0,0,0,0
patient97_slice071.png,0.0,0.0,0,0,0
patient97_slice072.png,0.0,0.0,0,0,0
patient97_slice073.png,0.0,0.0,0,0,0
patient97_slice074.png,0.0,0.0,0,0,0
patient97_slice075.png,0.0,0.0,0,0,0
patient97_slice076.png,0.0,0.0,0,0,0
patient97_slice077.png,0.0,0.0,0,0,1
patient97_slice078.png,0.0,0.0,0,0,0
patient97_slice079.png,0.0,0.0,0,0,1
patient97_slice080.png,0.0,0.0,0,0,0
patient97_slice081.png,0.0,0.0,0,0,0
patient97_slice082.png,0.0,0.0,0,0,0
patient97_slice083.png,0.0,0.0,0,0,0
patient97_slice084.png,0.0,0.0,0,0,0
patient97_slice085.png,0.0,0.0,0,0,0
patient97_slice086.png,0.0,0.0,0,0,0
patient97_slice087.png,0.0,0.0,0,0,0
patient97_slice088.png,0.0,0.0,0,0,0
patient97_slice089.png,0.0,0.0,0,0,0
patient97_slice090.png,0.0,0.0,0,0,0
patient97_slice091.png,0.0,0.0,0,0,0
patient97_slice092.png,0.0,0.0,0,0,0
patient97_slice093.png,0.0,0.0,0,0,0
patient97_slice094.png,0.0,0.0,0,0,0
patient97_slice095.png,0.0,0.0,0,0,0
patient97_slice096.png,0.0,0.0,0,0,0
patient97_slice097.png,0.0,0.0,0,0,0
patient97_slice098.png,0.0,0.0,0,0,0
patient97_slice099.png,0.0,0.0,0,0,0
patient97_slice100.png,0.0,0.0,0,0,0
patient97_slice101.png,0.0,0.0,0,0,0
patient97_slice102.png,0.0,0.0,0,0,0
patient97_slice103.png,0.0,0.0,0,0,0
patient97_slice104.png,0.0,0.0,0,0,0
patient97_slice105.png,0.0,0.0,0,0,0
patient97_slice106.png,0.0,0.0,0,0,0
patient97_slice107.png,0.0,0.0,0,0,0
patient97_slice108.png,0.0,0.0,0,0,0
patient97_slice109.png,0.0,0.0,0,0,0
patient97_slice110.png,0.0,0.0,0,0,0
patient97_slice111.png,0.0,0.0,0,0,0
patient97_slice112.png,0.0,0.0,0,0,0
patient97_slice113.png,0.0,0.0,0,0,0
patient97_slice114.png,0.0,0.0,0,0,0
patient97_slice115.png,0.0,0.0,0,0,0
patient97_slice116.png,0.0,0.0,0,0,0
patient97_slice117.png,0.0,0.0,0,0,0
patient97_slice118.png,0.0,0.0,0,0,0
patient97_slice119.png,0.0,0.0,0,0,0
patient98_slice000.png,0.0,0.0,0,0,0
patient98_slice001.png,0.0,0.0,0,0,0
patient98_slice002.png,0.0,0.0,0,0,0
patient98_slice003.png,0.0,0.0,0,0,0
patient98_slice004.png,0.0,0.0,0,0,0
patient98_slice005.png,0.0,0.0,0,0,0
patient98_slice006.png,0.0,0.0,0,0,0
patient98_slice007.png,0.0,0.0,0,0,0
patient98_slice008.png,0.0,0.0,0,0,0
patient98_slice009.png,0.0,0.0,0,0,0
patient98_slice010.png,0.0,0.0,0,0,0
patient98_slice011.png,0.0,0.0,0,0,0
patient98_slice012.png,0.0,0.0,0,0,0
patient98_slice013.png,0.0,0.0,0,0,0
patient98_slice014.png,0.0,0.0,0,0,0
patient98_slice015.png,0.0,0.0,0,0,0
patient98_slice016.png,0.0,0.0,0,0,0
patient98_slice017.png,0.0,0.0,0,0,0
patient98_slice018.png,0.0,0.0,0,0,0
patient98_slice019.png,0.0,0.0,0,0,0
patient98_slice020.png,0.0,0.0,0,0,0
patient98_slice021.png,0.0,0.0,0,0,0
patient98_slice022.png,0.0,0.0,0,0,0
patient98_slice023.png,0.0,0.0,0,0,0
patient98_slice024.png,0.0,0.0,0,0,0
patient98_slice025.png,0.0,0.0,0,0,0
patient98_slice026.png,0.0,0.0,0,0,0
patient98_slice027.png,0.0,0.0,0,0,0
patient98_slice028.png,0.0,0.0,0,0,0
patient98_slice029.png,0.0,0.0,0,0,0
patient98_slice030.png,0.0,0.0,0,0,0
patient98_slice031.png,0.0,0.0,0,0,0
patient98_slice032.png,0.0,0.0,0,0,0
patient98_slice033.png,0.0,0.0,0,0,0
patient98_slice034.png,0.0,0.0,0,0,1
patient98_slice035.png,0.0,0.0,0,0,0
patient98_slice036.png,0.0,0.0,0,0,1
patient98_slice037.png,0.0,0.0,0,0,0
patient98_slice038.png,0.0,0.0,0,0,0
patient98_slice039.png,0.0,0.0,0,0,0
patient98_slice040.png,0.0,0.0,0,0,0
patient98_slice041.png,0.0,0.0,0,0,0
patient98_slice042.png,0.0,0.0,0,0,0
patient98_slice043.png,0.0,0.0,0,0,1
patient98_slice044.png,0.0,0.0,0,0,1
patient98_slice045.png,0.0,0.0,0,0,1
patient98_slice046.png,0.0,0.0,0,0,1
patient98_slice047.png,0.0,0.0,0,0,0
patient98_slice048.png,0.0,0.0,0,0,1
patient98_slice049.png,0.0,0.0,0,0,1
patient98_slice050.png,0.0,0.0,0,0,0
patient98_slice051.png,0.0,0.0,0,0,0
patient98_slice052.png,0.0,0.0,0,0,0
patient98_slice053.png,0.0,0.0,0,0,0
patient98_slice054.png,0.0,0.0,0,0,0
patient98_slice055.png,0.0,0.0,0,0,0
patient98_slice056.png,0.0,0.0,0,0,0
patient98_slice057.png,0.0,0.0,0,0,0
patient98_slice058.png,0.0,0.0,0,0,0
patient98_slice059.png,0.0,0.0,0,0,0
patient98_slice060.png,0.0,0.0,0,0,0
patient98_slice061.png,0.0,0.0,0,0,0
patient98_slice062.png,0.0,0.0,0,0,0
patient98_slice063.png,0.0,0.0,0,0,0
patient98_slice064.png,0.0,0.0,0,0,1
patient98_slice065.png,0.277778,0.16129,1,10,1
patient98_slice066.png,0.713514,0.554622,1,66,1
patient98_slice067.png,0.808383,0.678392,1,148,1
patient98_slice068.png,0.860963,0.755869,1,170,1
patient98_slice069.png,0.894444,0.809045,1,171,1
patient98_slice070.png,0.91875,0.849711,1,154,1
patient98_slice071.png,0.913386,0.84058,1,120,1
patient98_slice072.png,0.918182,0.848739,1,108,1
patient98_slice073.png,0.906077,0.828283,1,87,1
patient98_slice074.png,0.566372,0.395062,1,32,1
patient98_slice075.png,0.0,0.0,0,0,0
patient98_slice076.png,0.0,0.0,0,0,0
patient98_slice077.png,0.0,0.0,0,0,0
patient98_slice078.png,0.0,0.0,0,0,0
patient98_slice079.png,0.0,0.0,0,0,1
patient98_slice080.png,0.0,0.0,0,0,1
patient98_slice081.png,0.0,0.0,0,0,0
patient98_slice082.png,0.0,0.0,0,0,0
patient98_slice083.png,0.0,0.0,0,0,0
patient98_slice084.png,0.0,0.0,0,0,0
patient98_slice085.png,0.0,0.0,0,0,0
patient98_slice086.png,0.0,0.0,0,0,0
patient98_slice087.png,0.0,0.0,0,0,0
patient98_slice088.png,0.0,0.0,0,0,0
patient98_slice089.png,0.0,0.0,0,0,0
patient98_slice090.png,0.0,0.0,0,0,0
patient98_slice091.png,0.0,0.0,0,0,0
patient98_slice092.png,0.0,0.0,0,0,1
patient98_slice093.png,0.0,0.0,0,0,1
patient98_slice094.png,0.0,0.0,0,0,1
patient98_slice095.png,0.0,0.0,0,0,1
patient98_slice096.png,0.0,0.0,0,0,0
patient98_slice097.png,0.0,0.0,0,0,0
patient98_slice098.png,0.0,0.0,0,0,0
patient98_slice099.png,0.0,0.0,0,0,0
patient98_slice100.png,0.0,0.0,0,0,0
patient98_slice101.png,0.0,0.0,0,0,0
patient98_slice102.png,0.0,0.0,0,0,0
patient98_slice103.png,0.0,0.0,0,0,0
patient98_slice104.png,0.0,0.0,0,0,0
patient98_slice105.png,0.0,0.0,0,0,0
patient98_slice106.png,0.0,0.0,0,0,0
patient98_slice107.png,0.0,0.0,0,0,0
patient98_slice108.png,0.0,0.0,0,0,0
patient98_slice109.png,0.0,0.0,0,0,0
patient98_slice110.png,0.0,0.0,0,0,0
patient98_slice111.png,0.0,0.0,0,0,0
patient98_slice112.png,0.0,0.0,0,0,0
patient98_slice113.png,0.0,0.0,0,0,0
patient98_slice114.png,0.0,0.0,0,0,0
patient98_slice115.png,0.0,0.0,0,0,0
patient98_slice116.png,0.0,0.0,0,0,0
patient98_slice117.png,0.0,0.0,0,0,0
patient98_slice118.png,0.0,0.0,0,0,0
patient98_slice119.png,0.0,0.0,0,0,0
patient99_slice000.png,0.0,0.0,0,0,0
patient99_slice001.png,0.0,0.0,0,0,0
patient99_slice002.png,0.0,0.0,0,0,0
patient99_slice003.png,0.0,0.0,0,0,0
patient99_slice004.png,0.0,0.0,0,0,0
patient99_slice005.png,0.0,0.0,0,0,0
patient99_slice006.png,0.0,0.0,0,0,0
patient99_slice007.png,0.0,0.0,0,0,0
patient99_slice008.png,0.0,0.0,0,0,0
patient99_slice009.png,0.0,0.0,0,0,0
patient99_slice010.png,0.0,0.0,0,0,0
patient99_slice011.png,0.0,0.0,0,0,0
patient99_slice012.png,0.0,0.0,0,0,0
patient99_slice013.png,0.0,0.0,0,0,0
patient99_slice014.png,0.0,0.0,0,0,0
patient99_slice015.png,0.0,0.0,0,0,0
patient99_slice016.png,0.0,0.0,0,0,0
patient99_slice017.png,0.0,0.0,0,0,0
patient99_slice018.png,0.0,0.0,0,0,0
patient99_slice019.png,0.0,0.0,0,0,0
patient99_slice020.png,0.0,0.0,0,0,0
patient99_slice021.png,0.0,0.0,0,0,0
patient99_slice022.png,0.0,0.0,0,0,0
patient99_slice023.png,0.0,0.0,0,0,0
patient99_slice024.png,0.0,0.0,0,0,0
patient99_slice025.png,0.0,0.0,0,0,0
patient99_slice026.png,0.0,0.0,0,0,0
patient99_slice027.png,0.0,0.0,0,0,0
patient99_slice028.png,0.0,0.0,0,0,0
patient99_slice029.png,0.0,0.0,0,0,0
patient99_slice030.png,0.0,0.0,0,0,0
patient99_slice031.png,0.0,0.0,0,0,0
